booking_id,passenger_id,flight_id,booking_date,status,is_confirmed,airline,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,flight_record_status,flight_match_status,payment_amount,payment_rows,passenger_key,age_band,gender
B1761,P1331,AI099,2025-05-22 11:37:36.952,CONFIRMED,True,Air India,BLR,BOM,BLR-BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,VALID,VALID,6040.52,3,acaa798e8ab832a8,55+,F
B1761,P1331,AI099,2025-05-22 11:37:36.952,CONFIRMED,True,Air India,BLR,BOM,BLR-BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,VALID,VALID,6040.52,3,acaa798e8ab832a8,55+,F
B1762,P1716,UK050,2025-06-04 11:37:36.952,CONFIRMED,True,Vistara,BOM,DEL,BOM-DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,VALID,VALID,23214.11,2,499e7285cc098ec7,55+,F
B1763,P1876,UK092,2025-10-06 11:37:36.952,CANCELLED,False,Vistara,MAA,BLR,MAA-BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,VALID,VALID,0.0,0,03175f6d9373fae9,35-54,M
B1764,P1550,SJ058,2025-06-20 11:37:36.952,CANCELLED,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,VALID,VALID,0.0,0,5b46c230b44c531a,35-54,F
B1765,P1600,SJ090,2025-12-21 11:37:36.952,CANCELLED,False,SpiceJet,HYD,MAA,HYD-MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,VALID,VALID,0.0,0,653cdfb1325933b2,18-34,F
B1766,P1941,6F173,2025-09-07 11:37:36.952,CANCELLED,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,VALID,VALID,0.0,0,11e337e7f9c993d8,0-17,M
B1767,P1255,AI186,2025-11-19 11:37:36.952,CONFIRMED,True,Air India,DEL,BOM,DEL-BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,VALID,VALID,16643.28,3,3e07b24d68cceb8f,0-17,M
B1768,P1991,AI130,2026-03-23 11:37:36.952,PENDING,False,Air India,BOM,BLR,BOM-BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,VALID,VALID,8316.06,2,09d9f20b170cb65e,0-17,F
B1768,P1991,AI130,2026-03-23 11:37:36.952,PENDING,False,Air India,BOM,BLR,BOM-BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,VALID,VALID,8316.06,2,09d9f20b170cb65e,0-17,F
B1769,P1765,SJ111,2025-11-23 11:37:36.952,UNKNOWN,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,VALID,VALID,0.0,0,bc683045521964cc,0-17,F
B1770,P1727,6F203,2025-08-04 11:37:36.952,CONFIRMED,True,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,VALID,VALID,15984.3,2,8327c2ee1689aa6d,18-34,M
B1770,P1727,6F203,2025-08-04 11:37:36.952,CONFIRMED,True,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,VALID,VALID,15984.3,2,8327c2ee1689aa6d,18-34,M
B1771,P1879,6F138,2025-05-24 11:37:36.952,PENDING,False,IndiGo,HYD,BLR,HYD-BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,False,VALID,VALID,21687.58,3,07b5816b6b729469,18-34,F
B1772,P1814,6F109,2025-08-29 11:37:36.952,UNKNOWN,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,VALID,VALID,0.0,0,8827f01ea81cde4c,35-54,F
B1773,P1171,AI074,2026-01-01 11:37:36.952,PENDING,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,VALID,VALID,21774.13,1,11e7405e976ffe2f,55+,M
B1774,P1648,UK161,2026-01-07 11:37:36.952,CANCELLED,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,VALID,VALID,0.0,0,29b50a0cf1005354,0-17,M
B1775,P1999,AI008,2025-06-19 11:37:36.952,CANCELLED,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.0,False,VALID,VALID,0.0,0,dc8011c04d95da85,0-17,F
B1775,P1999,AI008,2025-06-19 11:37:36.952,CANCELLED,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.0,False,VALID,VALID,0.0,0,dc8011c04d95da85,0-17,F
B1776,P1497,UK121,2025-12-27 11:37:36.952,CANCELLED,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,VALID,VALID,0.0,0,070c4bb71150965a,55+,M
B1777,P1470,6F154,2025-04-26 11:37:36.952,CONFIRMED,True,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,VALID,VALID,21820.81,3,9985af7cd23dbc3b,18-34,M
B1778,P1383,6F161,2025-08-01 11:37:36.952,CONFIRMED,True,IndiGo,MAA,DEL,MAA-DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,VALID,VALID,8593.8,3,b56dbde0e0be2b56,18-34,M
B1779,P1689,6F153,2026-02-01 11:37:36.952,PENDING,False,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,False,VALID,VALID,23213.46,1,d75a676921b0b5ba,0-17,F
B1780,P1588,6F225,2026-02-10 11:37:36.952,PENDING,False,IndiGo,HYD,CCU,HYD-CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,False,VALID,VALID,12998.06,1,d1a1bf1d8dd5ff9e,55+,M
B1781,P1699,AI191,2026-02-09 11:37:36.952,PENDING,False,Air India,BLR,MAA,BLR-MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,VALID,VALID,16275.34,1,4247c8365843695e,18-34,M
B1782,P1506,AI218,2025-08-18 11:37:36.952,CONFIRMED,True,Air India,BOM,CCU,BOM-CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,VALID,VALID,24662.29,1,64f53d7e7225fc3d,18-34,F
B1783,P1991,6F267,2025-09-28 11:37:36.952,PENDING,False,UNKNOWN,DEL,MAA,DEL-MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,VALID,VALID,10953.79,3,09d9f20b170cb65e,0-17,F
B1783,P1991,6F267,2025-09-28 11:37:36.952,PENDING,False,UNKNOWN,DEL,MAA,DEL-MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,VALID,VALID,10953.79,3,09d9f20b170cb65e,0-17,F
B1784,P1526,UK125,2025-08-20 11:37:36.952,CANCELLED,False,Vistara,HYD,BOM,HYD-BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,VALID,VALID,0.0,0,704f2f60253518ef,55+,M
B1785,P1803,6F208,2025-08-19 11:37:36.952,PENDING,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,False,VALID,VALID,10004.78,1,604c9afd067fac61,55+,F
B1786,P1830,6F119,2026-02-12 11:37:36.952,CANCELLED,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,False,VALID,VALID,0.0,0,5601c71b94b41720,0-17,M
B1787,P1324,AI063,2025-07-11 11:37:36.952,CONFIRMED,True,Air India,HYD,BLR,HYD-BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,False,VALID,VALID,16216.15,2,ea2b1af5291e12c0,18-34,F
B1788,P1213,UK016,2025-06-05 11:37:36.952,CANCELLED,False,Vistara,DEL,CCU,DEL-CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,VALID,VALID,0.0,0,479494608e848a1d,55+,F
B1789,P1207,6F048,2026-01-13 11:37:36.952,CANCELLED,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,VALID,VALID,0.0,0,1beed7d23e2d1c49,0-17,F
B1790,P1168,6F266,2025-04-23 11:37:36.952,CANCELLED,False,UNKNOWN,CCU,MAA,CCU-MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,False,VALID,VALID,0.0,0,593fee80959859d7,55+,F
B1791,P1329,AI167,2026-02-24 11:37:36.952,CONFIRMED,True,Air India,BLR,DEL,BLR-DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,False,VALID,VALID,4718.38,2,b4fdf273d54b2ade,35-54,F
B1792,P1279,6F165,2026-01-17 11:37:36.952,CONFIRMED,True,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,False,VALID,VALID,3656.36,3,856bbb0eb3f62ba5,55+,M
B1793,P1977,SJ104,2025-11-25 11:37:36.952,CONFIRMED,True,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.0,False,VALID,VALID,10622.53,2,9585a6fe9fdeb56c,55+,M
B1794,P1304,UK160,2025-06-26 11:37:36.952,CONFIRMED,True,Vistara,BLR,BOM,BLR-BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,VALID,VALID,3418.75,3,048c0b96060f4d3b,35-54,F
B1795,P1145,UK160,2026-03-21 11:37:36.952,PENDING,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,VALID,VALID,6640.73,2,9feaf3cbcf88f00a,0-17,F
B1796,P1774,SJ230,2025-11-28 11:37:36.952,CONFIRMED,True,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,VALID,VALID,18954.03,3,592a57960e979681,55+,F
B1797,P1515,AI042,2025-06-03 11:37:36.952,CANCELLED,False,Air India,CCU,DEL,CCU-DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,False,VALID,VALID,0.0,0,7d6e0117236bb59c,18-34,M
B1798,P1089,UK197,2025-05-16 11:37:36.952,CONFIRMED,True,Vistara,BLR,HYD,BLR-HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,VALID,VALID,19248.77,1,9f2f59aa1afc6e3e,18-34,M
B1799,P1452,AI107,2026-02-05 11:37:36.952,PENDING,False,Air India,HYD,CCU,HYD-CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,VALID,VALID,9977.37,3,a8d3a0706b90b361,18-34,F
B1800,P1059,SJ128,2025-08-22 11:37:36.952,PENDING,False,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,False,VALID,VALID,22580.43,1,0669854a969bcd54,35-54,F
B1801,P1310,6F121,2026-04-14 11:37:36.952,PENDING,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,False,VALID,VALID,16064.27,1,f0260781fb2aba4e,18-34,F
B1802,P1527,AI111,2025-06-30 11:37:36.952,UNKNOWN,False,Air India,MAA,CCU,MAA-CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,False,VALID,VALID,0.0,0,9238aed697b53737,55+,F
B1803,P1226,SJ137,2026-02-21 11:37:36.952,CONFIRMED,True,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,False,VALID,VALID,6161.81,1,360aedd4c530685d,55+,F
B1804,P1473,AI232,2025-11-12 11:37:36.952,CONFIRMED,True,Air India,DEL,BLR,DEL-BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,False,VALID,VALID,18248.1,2,677104faba0eb37c,35-54,M
B1805,P1977,SJ113,2025-10-26 11:37:36.952,CONFIRMED,True,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.0,False,VALID,VALID,6804.77,1,9585a6fe9fdeb56c,55+,M
B1806,P1540,AI117,2025-08-02 11:37:36.952,CANCELLED,False,Air India,HYD,BLR,HYD-BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,VALID,VALID,0.0,0,7f7a4a05ac7584dc,18-34,F
B1807,P1662,6F185,2025-06-28 11:37:36.952,CANCELLED,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,False,VALID,VALID,0.0,0,1da5ced675158aae,35-54,F
B1808,P1756,AI194,2026-01-26 11:37:36.952,PENDING,False,Air India,MAA,BLR,MAA-BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,False,VALID,VALID,3088.17,1,0179073eea13ca75,35-54,F
B1809,P1781,UK045,2026-04-09 11:37:36.952,PENDING,False,Vistara,MAA,HYD,MAA-HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,VALID,VALID,3364.76,1,69439960bbccf2a6,35-54,M
B1809,P1781,UK045,2026-04-09 11:37:36.952,PENDING,False,Vistara,MAA,HYD,MAA-HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,VALID,VALID,3364.76,1,69439960bbccf2a6,35-54,M
B1810,P1078,6F228,2026-03-20 11:37:36.952,CONFIRMED,True,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,False,VALID,VALID,24847.86,3,a965c821df17a512,35-54,M
B1811,P1432,SJ190,2026-04-04 11:37:36.952,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,False,VALID,VALID,0.0,0,20e09fcd1bcdf6ad,55+,F
B1812,P1800,AI156,2026-01-06 11:37:36.952,CANCELLED,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,False,VALID,VALID,0.0,0,ffd7386b5130f996,18-34,M
B1813,P1152,AI104,2025-04-21 11:37:36.952,UNKNOWN,False,Air India,MAA,HYD,MAA-HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,False,VALID,VALID,0.0,0,448e628481ab8a83,18-34,M
B1814,P1788,UK033,2025-06-22 11:37:36.952,CONFIRMED,True,Vistara,HYD,DEL,HYD-DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,VALID,VALID,22368.37,2,67bd11a206eac494,0-17,F
B1815,P1400,UK137,2025-05-01 11:37:36.952,PENDING,False,Vistara,BOM,MAA,BOM-MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,False,VALID,VALID,14796.41,3,b3e6d1ab51a6c153,55+,M
B1816,P1278,UK214,2025-06-21 11:37:36.952,PENDING,False,Vistara,HYD,DEL,HYD-DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,False,VALID,VALID,16679.42,1,e34d7953edffb5aa,18-34,M
B1817,P1056,6F033,2025-06-07 11:37:36.952,PENDING,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,False,VALID,VALID,9010.12,3,9e2f9c24c28060df,55+,F
B1818,P1976,AI114,2025-11-07 11:37:36.952,CONFIRMED,True,Air India,CCU,DEL,CCU-DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,False,VALID,VALID,4111.43,2,3becf5df47bdff1d,55+,M
B1819,P1185,AI017,2026-01-19 11:37:36.952,CONFIRMED,True,Air India,CCU,BOM,CCU-BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,False,VALID,VALID,16080.49,3,120b27eb84582f37,18-34,M
B1820,P1397,6F244,2025-12-01 11:37:36.952,PENDING,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,False,VALID,VALID,9484.61,2,e1688c6ebc004780,55+,M
B1821,P1604,6F160,2025-11-27 11:37:36.952,PENDING,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,False,VALID,VALID,17599.66,3,a8424e40f58a8f17,0-17,F
B1822,P1787,6F088,2026-01-05 11:37:36.952,CANCELLED,False,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,False,VALID,VALID,0.0,0,2a83efe6c04452bc,0-17,F
B1823,P1157,6F155,2025-11-26 11:37:36.952,CANCELLED,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,False,VALID,VALID,0.0,0,4a6add987cf788a4,55+,M
B1824,P1786,AI095,2026-04-15 11:37:36.952,PENDING,False,Air India,DEL,MAA,DEL-MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,False,VALID,VALID,16105.7,3,d63e39fef866b582,55+,M
B1825,P1692,6F139,2025-05-17 11:37:36.952,PENDING,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,False,VALID,VALID,8088.17,3,39d03c4167d7676d,55+,F
B1826,P1358,6F101,2025-07-11 11:37:36.952,CANCELLED,False,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,False,VALID,VALID,0.0,0,9c0013f4322332d2,35-54,F
B1827,P1439,AI054,2025-06-23 11:37:36.952,PENDING,False,Air India,HYD,CCU,HYD-CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,False,VALID,VALID,8580.62,2,e3645aceaf7263fa,55+,M
B1828,P1588,SJ094,2025-05-18 11:37:36.952,CANCELLED,False,SpiceJet,MAA,HYD,MAA-HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,False,VALID,VALID,0.0,0,d1a1bf1d8dd5ff9e,55+,M
B1829,P1465,6F217,2026-01-15 11:37:36.952,CANCELLED,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,False,VALID,VALID,0.0,0,71fc9efcf34b34c0,18-34,M
B1830,P1662,6F100,2026-04-15 11:37:36.952,CANCELLED,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,False,VALID,VALID,0.0,0,1da5ced675158aae,35-54,F
B1831,P1445,6F081,2026-02-05 11:37:36.952,CONFIRMED,True,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,False,VALID,VALID,17907.66,3,10760f5869cb3300,55+,F
B1832,P1749,SJ156,2025-06-17 11:37:36.952,CONFIRMED,True,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,False,VALID,VALID,18966.93,1,7a8dbeb399925db3,35-54,M
B1833,P1800,6F060,2025-06-07 11:37:36.952,PENDING,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.0,False,VALID,VALID,15472.63,3,ffd7386b5130f996,18-34,M
B1834,P1742,UK129,2025-08-14 11:37:36.952,CANCELLED,False,Vistara,HYD,MAA,HYD-MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.0,False,VALID,VALID,0.0,0,61864ff2276be466,18-34,M
B1835,P1487,UK032,2026-02-07 11:37:36.952,CONFIRMED,True,Vistara,BLR,BOM,BLR-BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,False,VALID,VALID,24635.18,3,080a17634682e71c,18-34,M
B1836,P1529,AI166,2025-09-23 11:37:36.952,PENDING,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,False,VALID,VALID,12223.99,3,344b1186310b77f6,55+,M
B1837,P1072,SJ056,2025-10-31 11:37:36.952,PENDING,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,False,VALID,VALID,14320.83,2,08cb2d3a1162156f,18-34,M
B1838,P1928,SJ101,2025-06-12 11:37:36.952,PENDING,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,False,VALID,VALID,3274.34,2,b24576ecd2ed6403,0-17,M
B1839,P1927,SJ065,2025-05-09 11:37:36.952,PENDING,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,False,VALID,VALID,20512.63,2,88f7f4237aee1892,18-34,F
B1840,P1700,SJ100,2025-04-19 11:37:36.952,PENDING,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,False,VALID,VALID,14445.06,3,a0c25461e64548f7,0-17,F
B1841,P1949,UK011,2025-10-24 11:37:36.952,CANCELLED,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,False,VALID,VALID,0.0,0,2300988a2e179648,0-17,M
B1842,P1016,6F062,2026-02-17 11:37:36.952,PENDING,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,False,VALID,VALID,5069.58,1,a41aa336bdc7df1d,18-34,M
B1843,P1530,SJ176,2025-08-15 11:37:36.952,CANCELLED,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,False,VALID,VALID,0.0,0,f2263e28156d59f1,0-17,M
B1844,P1730,6F120,2025-11-26 11:37:36.952,CONFIRMED,True,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,False,VALID,VALID,11690.16,1,61f8803a3134263d,18-34,M
B1845,P1325,AI121,2026-03-05 11:37:36.952,PENDING,False,Air India,HYD,MAA,HYD-MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,False,VALID,VALID,18016.8,2,9fca29bf66969aa3,35-54,M
B1846,P1994,UK072,2025-08-30 11:37:36.952,CONFIRMED,True,Vistara,BOM,BLR,BOM-BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0,False,VALID,VALID,6286.23,1,202a18c1cead1aef,55+,F
B1846,P1994,UK072,2025-08-30 11:37:36.952,CONFIRMED,True,Vistara,BOM,BLR,BOM-BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0,False,VALID,VALID,6286.23,1,202a18c1cead1aef,55+,F
B1847,P1631,AI006,2026-04-06 11:37:36.952,CANCELLED,False,Air India,BOM,BLR,BOM-BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,False,VALID,VALID,0.0,0,d5169308ce3fd20e,35-54,F
B1848,P1612,SJ231,2025-05-19 11:37:36.952,CANCELLED,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,False,VALID,VALID,0.0,0,907899adc7befe7a,55+,F
B1849,P1545,SJ129,2025-06-24 11:37:36.952,UNKNOWN,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,False,VALID,VALID,0.0,0,b6212904303d11c8,55+,M
B1850,P1595,6F110,2025-04-21 11:37:36.952,PENDING,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,False,VALID,VALID,21897.62,2,63ff9a7aafe8e150,18-34,M
B1851,P1920,6F231,2025-11-26 11:37:36.952,PENDING,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,False,VALID,VALID,23076.82,3,b80f0792f54b48b7,35-54,F
B1852,P1707,6F095,2025-08-09 11:37:36.952,CONFIRMED,True,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,False,VALID,VALID,7667.24,3,fdff1477af852fb0,0-17,M
B1853,P1841,UK054,2025-05-05 11:37:36.952,CONFIRMED,True,Vistara,BLR,BOM,BLR-BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,False,VALID,VALID,13335.62,2,115f110efe2c6529,0-17,M
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,True,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,False,VALID,VALID,19136.89,1,34cb09016abab11b,0-17,F
B1855,P1343,6F006,2026-01-04 11:37:36.952,PENDING,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.0,False,VALID,VALID,22324.05,3,87979b85c18377fa,35-54,F
B1856,P1852,UK226,2025-05-04 11:37:36.952,PENDING,False,Vistara,MAA,HYD,MAA-HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,False,VALID,VALID,11339.16,3,222944dd62e3dd9a,55+,F
B1857,P1522,AI065,2026-03-07 11:37:36.952,PENDING,False,Unknown,MAA,BLR,MAA-BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0,False,VALID,VALID,14374.43,2,bb9132d26cbca0e0,18-34,F
B1858,P1858,6F008,2025-11-25 11:37:36.952,UNKNOWN,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,False,VALID,VALID,0.0,0,28f3c2a8d2b4e70a,0-17,F
B1858,P1858,6F008,2025-11-25 11:37:36.952,UNKNOWN,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,False,VALID,VALID,0.0,0,28f3c2a8d2b4e70a,0-17,F
B1859,P1399,AI195,2025-11-11 11:37:36.952,PENDING,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,False,VALID,VALID,19084.99,1,1912700de81700fc,35-54,F
B1860,P1217,UK043,2025-08-01 11:37:36.952,UNKNOWN,False,Unknown,DEL,HYD,DEL-HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,False,VALID,VALID,0.0,0,252b1f4fb0c859e1,0-17,M
B1861,P1444,AI125,2025-10-15 11:37:36.952,CONFIRMED,True,Unknown,CCU,DEL,CCU-DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,False,VALID,VALID,15538.54,1,547d9344fb2018b3,35-54,M
B1862,P1764,AI089,2025-10-05 11:37:36.952,PENDING,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,False,VALID,VALID,5301.53,3,d73e5d2c4c0077f0,55+,F
B1863,P1221,UK019,2026-02-12 11:37:36.952,CONFIRMED,True,Vistara,BOM,HYD,BOM-HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,False,VALID,VALID,22887.41,1,dab551ca1c235e7c,55+,M
