flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes_raw,overnight_flight,duration_minutes,route,flight_record_status
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,02:28:00,148.0,False,148.0,CCU-DEL,VALID
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,00:49:00,49.0,False,49.0,BLR-CCU,VALID
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,01:55:00,115.0,False,115.0,BOM-MAA,VALID
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,04:10:00,250.0,False,250.0,MAA-BLR,VALID
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,04:10:00,250.0,False,250.0,BLR-DEL,VALID
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,03:03:00,183.0,False,183.0,MAA-BLR,VALID
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,03:07:00,187.0,False,187.0,BOM-CCU,VALID
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,00:57:00,57.0,False,57.0,DEL-BOM,VALID
AI243,Unknown,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,02:19:00,139.0,False,139.0,BLR-BOM,VALID
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,01:00:00.296000,60.0,False,60.0,BOM-DEL,VALID
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,01:30:00,90.0,False,90.0,HYD-DEL,VALID
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,01:00:00.297000,60.0,False,60.0,CCU-BOM,VALID
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,03:01:00,181.0,False,181.0,DEL-BOM,VALID
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,03:42:00,222.0,False,222.0,DEL-BLR,VALID
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,01:02:00,62.0,False,62.0,MAA-DEL,VALID
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,04:04:00,244.0,False,244.0,MAA-HYD,VALID
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,02:22:00,142.0,False,142.0,MAA-BOM,VALID
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,02:08:00,128.0,False,128.0,BOM-CCU,VALID
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,01:13:00,73.0,False,73.0,HYD-BLR,VALID
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,03:24:00,204.0,False,204.0,HYD-MAA,VALID
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,03:59:00,239.0,False,239.0,CCU-MAA,VALID
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,03:04:00,184.0,False,184.0,HYD-DEL,VALID
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,00:39:00,39.0,False,39.0,BOM-DEL,VALID
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,00:33:00,33.0,False,33.0,CCU-DEL,VALID
6F262,UNKNOWN,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,01:03:00,63.0,False,63.0,MAA-DEL,VALID
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,01:14:00,74.0,False,74.0,BLR-BOM,VALID
6F269,UNKNOWN,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,01:22:00,82.0,False,82.0,HYD-MAA,VALID
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,03:59:00,239.0,False,239.0,BOM-CCU,VALID
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,03:29:00,209.0,False,209.0,BOM-CCU,VALID
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,02:50:00,170.0,False,170.0,DEL-HYD,VALID
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,04:50:00,290.0,False,290.0,BOM-DEL,VALID
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,04:26:00,266.0,False,266.0,DEL-HYD,VALID
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,04:02:00,242.0,False,242.0,BLR-BOM,VALID
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,02:13:00,133.0,False,133.0,CCU-DEL,VALID
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,85.0,False,85.0,DEL-BOM,VALID
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,01:16:00,76.0,False,76.0,CCU-DEL,VALID
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,04:11:00,251.0,False,251.0,HYD-BOM,VALID
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,01:05:00,65.0,False,65.0,CCU-DEL,VALID
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,02:17:00,137.0,False,137.0,DEL-BOM,VALID
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,03:57:00,237.0,False,237.0,DEL-BOM,VALID
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,04:17:00,257.0,False,257.0,BOM-HYD,VALID
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,03:45:00,225.0,False,225.0,CCU-DEL,VALID
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,03:55:00,235.0,False,235.0,HYD-BOM,VALID
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,04:09:00,249.0,False,249.0,CCU-DEL,VALID
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,04:17:00,257.0,False,257.0,BOM-CCU,VALID
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,01:29:00,89.0,False,89.0,BOM-BLR,VALID
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,01:39:00,99.0,False,99.0,CCU-DEL,VALID
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,03:57:00,237.0,False,237.0,BLR-BOM,VALID
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,03:00:00,180.0,False,180.0,BOM-MAA,VALID
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,02:48:00,168.0,False,168.0,BOM-CCU,VALID
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,04:05:00,245.0,False,245.0,DEL-BOM,VALID
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,03:33:00,213.0,False,213.0,HYD-DEL,VALID
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,01:47:00,107.0,False,107.0,DEL-CCU,VALID
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,02:49:00,169.0,False,169.0,DEL-BOM,VALID
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,02:47:00,167.0,False,167.0,BOM-DEL,VALID
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,03:46:00,226.0,False,226.0,DEL-HYD,VALID
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,03:33:00,213.0,False,213.0,HYD-CCU,VALID
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,03:03:00,183.0,False,183.0,DEL-BLR,VALID
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,04:39:00,279.0,False,279.0,MAA-CCU,VALID
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,01:37:00,97.0,False,97.0,BLR-CCU,VALID
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,00:44:00,44.0,False,44.0,MAA-DEL,VALID
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,03:42:00,222.0,False,222.0,HYD-CCU,VALID
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,01:26:00,86.0,False,86.0,CCU-DEL,VALID
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,04:06:00,246.0,False,246.0,HYD-DEL,VALID
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,03:27:00,207.0,False,207.0,CCU-BOM,VALID
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,03:41:00,221.0,False,221.0,BLR-BOM,VALID
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,02:26:00,146.0,False,146.0,MAA-BOM,VALID
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,00:36:00,36.0,False,36.0,HYD-BOM,VALID
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,02:09:00,129.0,False,129.0,MAA-BOM,VALID
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,00:40:00,40.0,False,40.0,BLR-BOM,VALID
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,01:55:00,115.0,False,115.0,BLR-HYD,VALID
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,03:24:00,204.0,False,204.0,BOM-MAA,VALID
UK081,Unknown,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,01:00:00,60.0,False,60.0,BLR-DEL,VALID
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,01:06:00,66.0,False,66.0,MAA-BLR,VALID
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,01:05:00,65.0,False,65.0,CCU-DEL,VALID
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,00:47:00,47.0,False,47.0,DEL-CCU,VALID
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,04:02:00,242.0,False,242.0,BLR-MAA,VALID
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,04:13:00,253.0,False,253.0,CCU-DEL,VALID
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,01:16:00,76.0,False,76.0,HYD-BOM,VALID
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,01:41:00,101.0,False,101.0,HYD-BLR,VALID
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,04:39:00,279.0,False,279.0,MAA-BOM,VALID
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,03:00:00,180.0,False,180.0,DEL-HYD,VALID
AI250,UNKNOWN,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,03:24:00,204.0,False,204.0,BOM-CCU,VALID
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,03:13:00,193.0,False,193.0,BOM-CCU,VALID
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,01:23:00,83.0,False,83.0,MAA-CCU,VALID
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,03:00:00,180.0,False,180.0,HYD-CCU,VALID
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,03:19:00,199.0,False,199.0,BLR-DEL,VALID
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,02:02:00,122.0,False,122.0,BOM-CCU,VALID
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,04:13:00,253.0,False,253.0,DEL-HYD,VALID
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,00:37:00,37.0,False,37.0,CCU-DEL,VALID
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,03:15:00,195.0,False,195.0,BLR-CCU,VALID
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,03:56:00,236.0,False,236.0,MAA-BLR,VALID
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,01:39:00,99.0,False,99.0,MAA-CCU,VALID
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,03:10:00,190.0,False,190.0,CCU-BOM,VALID
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,01:43:00,103.0,False,103.0,MAA-BLR,VALID
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,02:40:00,160.0,False,160.0,MAA-BOM,VALID
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,03:40:00,220.0,False,220.0,BOM-CCU,VALID
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,03:42:00,222.0,False,222.0,BOM-MAA,VALID
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,04:42:00,282.0,False,282.0,CCU-MAA,VALID
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,03:26:00,206.0,False,206.0,BOM-HYD,VALID
UK088,Unknown,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,04:20:00,260.0,False,260.0,MAA-BLR,VALID
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,04:24:00,264.0,False,264.0,CCU-HYD,VALID
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,02:20:00,140.0,False,140.0,DEL-CCU,VALID
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,03:03:00,183.0,False,183.0,DEL-HYD,VALID
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,02:39:00,159.0,False,159.0,BOM-CCU,VALID
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,02:56:00,176.0,False,176.0,BOM-CCU,VALID
SJ225,Unknown,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,02:37:00,157.0,False,157.0,DEL-HYD,VALID
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,01:56:00,116.0,False,116.0,HYD-CCU,VALID
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,04:33:00,273.0,False,273.0,MAA-BLR,VALID
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,04:45:00,285.0,False,285.0,BOM-BLR,VALID
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,01:16:00,76.0,False,76.0,HYD-CCU,VALID
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,01:56:00,116.0,False,116.0,CCU-DEL,VALID
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,01:32:00,92.0,False,92.0,BOM-CCU,VALID
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,01:49:00,109.0,False,109.0,CCU-MAA,VALID
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,01:32:00,92.0,False,92.0,MAA-CCU,VALID
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,01:12:00,72.0,False,72.0,BLR-CCU,VALID
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,02:53:00,173.0,False,173.0,HYD-DEL,VALID
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,02:35:00,155.0,False,155.0,BLR-BOM,VALID
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,04:56:00,296.0,False,296.0,HYD-BLR,VALID
UK112,UNKNOWN,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,02:42:00,162.0,False,162.0,CCU-DEL,VALID
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,01:09:00,69.0,False,69.0,DEL-BLR,VALID
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,04:03:00,243.0,False,243.0,CCU-BOM,VALID
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,01:29:00,89.0,False,89.0,BLR-DEL,VALID
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,04:31:00,271.0,False,271.0,DEL-BOM,VALID
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,02:49:00,169.0,False,169.0,DEL-BLR,VALID
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,01:35:00,95.0,False,95.0,DEL-BLR,VALID
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,04:18:00,258.0,False,258.0,MAA-CCU,VALID
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,01:27:00,87.0,False,87.0,MAA-CCU,VALID
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,03:52:00,232.0,False,232.0,DEL-MAA,VALID
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,01:24:00,84.0,False,84.0,BLR-BOM,VALID
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,03:35:00,215.0,False,215.0,BOM-CCU,VALID
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,02:12:00,132.0,False,132.0,MAA-BOM,VALID
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,02:28:00,148.0,False,148.0,DEL-CCU,VALID
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,03:38:00,218.0,False,218.0,BLR-BOM,VALID
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,03:33:00,213.0,False,213.0,BLR-CCU,VALID
6F257,UNKNOWN,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,03:51:00,231.0,False,231.0,MAA-CCU,VALID
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,03:45:00,225.0,False,225.0,MAA-CCU,VALID
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,03:04:00,184.0,False,184.0,BOM-CCU,VALID
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,04:04:00,244.0,False,244.0,BOM-HYD,VALID
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,04:21:00,261.0,False,261.0,BLR-BOM,VALID
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,03:29:00,209.0,False,209.0,BOM-CCU,VALID
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,02:55:00,175.0,False,175.0,CCU-MAA,VALID
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,03:37:00,217.0,False,217.0,BLR-BOM,VALID
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,00:45:00,45.0,False,45.0,CCU-HYD,VALID
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,04:25:00,265.0,False,265.0,DEL-HYD,VALID
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,04:39:00,279.0,False,279.0,CCU-DEL,VALID
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,01:21:00,81.0,False,81.0,BLR-CCU,VALID
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,02:47:00,167.0,False,167.0,BLR-HYD,VALID
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,02:32:00,152.0,False,152.0,BOM-MAA,VALID
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,00:52:00,52.0,False,52.0,MAA-DEL,VALID
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,01:39:00,99.0,False,99.0,CCU-BOM,VALID
6F252,UNKNOWN,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,04:27:00,267.0,False,267.0,MAA-BLR,VALID
AI183,Air India,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,01:42:00,102.0,False,102.0,DEL-CCU,VALID
SJ125,SpiceJet,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,02:34:00,154.0,False,154.0,DEL-BLR,VALID
SJ087,SpiceJet,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,04:49:00,289.0,False,289.0,BOM-DEL,VALID
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,04:06:00,246.0,False,246.0,HYD-CCU,VALID
AI016,Air India,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,04:23:00,263.0,False,263.0,BOM-CCU,VALID
6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,03:00:00.298000,180.0,False,180.0,CCU-BLR,VALID
AI026,Air India,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,00:59:00,59.0,False,59.0,DEL-BOM,VALID
AI177,Air India,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,02:15:00,135.0,False,135.0,CCU-HYD,VALID
AI041,Air India,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,01:51:00,111.0,False,111.0,BOM-BLR,VALID
6F264,Unknown,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,04:20:00,260.0,False,260.0,DEL-HYD,VALID
6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,02:10:00,130.0,False,130.0,HYD-MAA,VALID
AI004,Air India,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,04:14:00,254.0,False,254.0,HYD-MAA,VALID
SJ126,SpiceJet,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,02:44:00,164.0,False,164.0,DEL-BLR,VALID
SJ220,SpiceJet,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,01:36:00,96.0,False,96.0,BOM-CCU,VALID
AI204,Air India,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,04:58:00,298.0,False,298.0,CCU-MAA,VALID
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,04:16:00,256.0,False,256.0,CCU-DEL,VALID
AI090,Air India,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,02:34:00,154.0,False,154.0,MAA-CCU,VALID
AI092,Air India,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,02:44:00,164.0,False,164.0,CCU-BOM,VALID
AI049,Air India,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,02:13:00,133.0,False,133.0,CCU-MAA,VALID
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,03:37:00,217.0,False,217.0,BLR-BOM,VALID
6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,04:25:00,265.0,False,265.0,MAA-BOM,VALID
AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,04:28:00,268.0,False,268.0,BLR-BOM,VALID
SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,02:00:00.297000,120.0,False,120.0,CCU-MAA,VALID
AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,04:52:00,292.0,False,292.0,BOM-CCU,VALID
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,01:00:00.297000,60.0,False,60.0,HYD-DEL,VALID
SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,02:52:00,172.0,False,172.0,DEL-MAA,VALID
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,00:39:00,39.0,False,39.0,BOM-DEL,VALID
SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,01:43:00,103.0,False,103.0,CCU-DEL,VALID
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,03:09:00,189.0,False,189.0,MAA-CCU,VALID
6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,04:25:00,265.0,False,265.0,CCU-BLR,VALID
6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,00:49:00,49.0,False,49.0,BOM-CCU,VALID
